,Unnamed: 0,_id_id,deviceId,alarmType,recorded_at_value,recorded_at_hour,recorded_at_date,recorded_at_time,AM/PM,latitude,longitude,speed
17699,17699,4863,12DF03C6:19523068255842304686,FCW,1577420772599,4.26,2019-12-27,04:26:12,AM,12.015549659729006,76.67147064208984,84
17700,17700,1269,12DF03C6:19523068255842304686,FCW,1577420826691,4.27,2019-12-27,04:27:06,AM,12.026089668273926,76.67345428466797,0
17701,17701,8102,12DF03C6:19523068255842304686,HMW,1577420870284,4.27,2019-12-27,04:27:50,AM,12.034536361694336,76.67443084716797,79
17702,17702,8149,12DF03C6:19523068255842304686,FCW,1577420924804,4.28,2019-12-27,04:28:44,AM,12.043021202087402,76.67567443847656,85
17703,17703,1270,12DF03C6:19523068255842304686,HB,1577420984000,4.29,2019-12-27,04:29:44,AM,76.67520904541016,12.055948257446287,0
17704,17704,7377,12DF03C6:19523068255842304686,HMW,1577421202323,4.33,2019-12-27,04:33:22,AM,12.089858055114744,76.67385864257812,54
17705,17705,1273,12DF03C6:19523068255842304686,HMW,1577421220194,4.33,2019-12-27,04:33:40,AM,12.091261863708494,76.67333984375,64
17706,17706,1274,12DF03C6:19523068255842304686,HMW,1577421307148,4.35,2019-12-27,04:35:07,AM,12.106341361999512,76.67256164550781,42
17707,17707,4260,12DF03C6:19523068255842304686,FCW,1577421342797,4.35,2019-12-27,04:35:42,AM,12.108468055725098,76.67327880859375,53
17708,17708,1276,12DF03C6:19523068255842304686,HMW,1577421580276,4.39,2019-12-27,04:39:40,AM,12.131386756896973,76.67623138427734,49
17709,17709,5297,12DF03C6:19523068255842304686,HMW,1577421612219,4.4,2019-12-27,04:40:12,AM,12.13433837890625,76.67455291748047,66
17710,17710,7077,12DF03C6:19523068255842304686,FCW,1577421636786,4.4,2019-12-27,04:40:36,AM,12.138346672058105,76.6731185913086,65
17711,17711,4435,12DF03C6:19523068255842304686,HMW,1577421681080,4.41,2019-12-27,04:41:21,AM,12.143686294555664,76.67738342285156,72
17712,17712,4497,12DF03C6:19523068255842304686,HMW,1577421710215,4.41,2019-12-27,04:41:50,AM,12.146648406982422,76.68109893798828,57
17713,17713,1278,12DF03C6:19523068255842304686,HMW,1577421790285,4.43,2019-12-27,04:43:10,AM,12.155656814575195,76.68143463134766,0
17714,17714,7261,12DF03C6:19523068255842304686,HMW,1577421826282,4.43,2019-12-27,04:43:46,AM,12.159872055053713,76.68130493164062,61
17715,17715,1280,12DF03C6:19523068255842304686,HMW,1577421936258,4.45,2019-12-27,04:45:36,AM,12.173641204833984,76.67206573486328,0
17716,17716,7868,12DF03C6:19523068255842304686,HMW,1577422032220,4.47,2019-12-27,04:47:12,AM,12.188976287841795,76.6666030883789,58
17717,17717,3681,12DF03C6:19523068255842304686,FCW,1577422413579,4.53,2019-12-27,04:53:33,AM,12.223048210144045,76.66271209716797,85
17718,17718,2929,12DF03C6:19523068255842304686,FCW,1577422415610,4.53,2019-12-27,04:53:35,AM,12.223048210144045,76.66271209716797,85
17719,17719,3855,12DF03C6:19523068255842304686,HMW,1577422551292,4.55,2019-12-27,04:55:51,AM,12.250160217285154,76.65869140625,75
17720,17720,1284,12DF03C6:19523068255842304686,HMW,1577422559267,4.55,2019-12-27,04:55:59,AM,12.250160217285154,76.65869140625,75
17721,17721,3873,12DF03C6:19523068255842304686,HMW,1577422604198,4.56,2019-12-27,04:56:44,AM,12.25767707824707,76.65706634521484,65
17722,17722,1287,12DF03C6:19523068255842304686,HMW,1577422916258,5.01,2019-12-27,05:01:56,AM,12.28685474395752,76.65913391113281,23
17723,17723,1289,12DF03C6:19523068255842304686,FCW,1577422928697,5.02,2019-12-27,05:02:08,AM,12.289323806762695,76.65900421142578,37
17724,17724,2211,12DF03C6:19523068255842304686,HMW,1577423088205,5.04,2019-12-27,05:04:48,AM,12.302194595336914,76.65680694580078,0
17725,17725,1408,12DF03C6:19523068255842304686,stoppage,1577423283000,5.08,2019-12-27,05:08:03,AM,76.65833282470703,12.313288688659668,0
17726,17726,8345,12DF03C6:19523068255842304686,stoppage,1577424073000,5.21,2019-12-27,05:21:13,AM,76.65095520019531,12.333491325378418,0
17727,17727,3007,12DF03C6:19523068255842304686,PCW,1577449358795,12.22,2019-12-27,12:22:38,PM,12.317415237426758,76.65945434570312,0
17728,17728,1476,12DF03C6:19523068255842304686,FCW,1577449454614,12.24,2019-12-27,12:24:14,PM,12.312613487243652,76.6590347290039,18
17729,17729,6822,12DF03C6:19523068255842304686,stoppage,1577449655000,12.27,2019-12-27,12:27:35,PM,76.65828704833984,12.313131332397461,0
17730,17730,7770,12DF03C6:19523068255842304686,stoppage,1577449960000,12.32,2019-12-27,12:32:40,PM,76.65843200683594,12.31338119506836,0
17731,17731,5914,12DF03C6:19523068255842304686,HMW,1577453154837,1.25,2019-12-27,13:25:54,PM,12.291139602661133,76.65892791748047,30
17732,17732,8063,12DF03C6:19523068255842304686,FCW,1577453831682,1.37,2019-12-27,13:37:11,PM,12.213946342468262,76.66275787353516,33
17733,17733,1491,12DF03C6:19523068255842304686,FCW,1577453835828,1.37,2019-12-27,13:37:15,PM,12.213549613952635,76.66285705566406,0
17734,17734,6551,12DF03C6:19523068255842304686,FCW,1577454153824,1.42,2019-12-27,13:42:33,PM,12.191913604736328,76.6660385131836,35
17735,17735,1499,12DF03C6:19523068255842304686,HMW,1577454663827,1.51,2019-12-27,13:51:03,PM,12.126596450805664,76.67828369140625,62
17736,17736,4842,12DF03C6:19523068255842304686,HMW,1577455270823,2.01,2019-12-27,14:01:10,PM,12.047673225402832,76.67631530761719,66
17737,17737,1502,12DF03C6:19523068255842304686,HMW,1577455827818,2.1,2019-12-27,14:10:27,PM,11.96221160888672,76.67044830322266,63
17738,17738,6843,12DF03C6:19523068255842304686,HMW,1577455849837,2.1,2019-12-27,14:10:49,PM,11.951278686523438,76.67063903808594,61
17739,17739,5342,12DF03C6:19523068255842304686,HMW,1577455909832,2.11,2019-12-27,14:11:49,PM,11.943866729736328,76.67049407958984,61
17740,17740,1505,12DF03C6:19523068255842304686,FCW,1577456112819,2.15,2019-12-27,14:15:12,PM,11.917104721069336,76.67076873779297,73
17741,17741,1506,12DF03C6:19523068255842304686,HMW,1577456454824,2.2,2019-12-27,14:20:54,PM,11.874494552612305,76.66597747802734,48
17742,17742,7293,12DF03C6:19523068255842304686,HMW,1577456496824,2.21,2019-12-27,14:21:36,PM,11.868788719177244,76.66764068603516,63
17743,17743,1507,12DF03C6:19523068255842304686,stoppage,1577456736000,2.25,2019-12-27,14:25:36,PM,76.67539978027344,11.83737850189209,0
17744,17744,3023,12DF03C6:19523068255842304686,FCW,1577458753820,2.59,2019-12-27,14:59:13,PM,11.792454719543455,76.64193725585938,78
17745,17745,3803,12DF03C6:19523068255842304686,FCW,1577459053677,3.04,2019-12-27,15:04:13,PM,11.780012130737305,76.61335754394531,19
17746,17746,1814,12DF03C6:19523068255842304686,HB,1577459395000,3.09,2019-12-27,15:09:55,PM,76.55315399169922,11.773406982421875,0
17747,17747,1520,12DF03C6:19523068255842304686,FCW,1577459669724,3.14,2019-12-27,15:14:29,PM,11.765830039978027,76.52940368652344,31
17748,17748,3412,12DF03C6:19523068255842304686,HMW,1577460279840,3.24,2019-12-27,15:24:39,PM,11.737361907958984,76.46755981445312,30
17749,17749,1535,12DF03C6:19523068255842304686,FCW,1577461487572,3.44,2019-12-27,15:44:47,PM,11.678243637084961,76.37648010253906,63
17750,17750,1536,12DF03C6:19523068255842304686,HMW,1577461778817,3.49,2019-12-27,15:49:38,PM,11.665566444396973,76.34443664550781,0
17751,17751,2335,12DF03C6:19523068255842304686,FCW,1577461781719,3.49,2019-12-27,15:49:41,PM,11.665566444396973,76.34443664550781,0
17752,17752,4298,12DF03C6:19523068255842304686,FCW,1577462239657,3.57,2019-12-27,15:57:19,PM,11.662346839904785,76.32571411132812,21
17753,17753,2323,12DF03C6:19523068255842304686,stoppage,1577462287000,3.58,2019-12-27,15:58:07,PM,76.32450103759766,11.662400245666506,0
17754,17754,1544,12DF03C6:19523068255842304686,FCW,1577462541852,4.02,2019-12-27,16:02:21,PM,11.662311553955078,76.32418823242188,0
17755,17755,1549,12DF03C6:19523068255842304686,FCW,1577463103668,4.11,2019-12-27,16:11:43,PM,11.668149948120115,76.27641296386719,54
17756,17756,1550,12DF03C6:19523068255842304686,FCW,1577463139832,4.12,2019-12-27,16:12:19,PM,11.667073249816895,76.2733383178711,58
17757,17757,1552,12DF03C6:19523068255842304686,FCW,1577463198483,4.13,2019-12-27,16:13:18,PM,11.667490005493164,76.26481628417969,40
17758,17758,2725,12DF03C6:19523068255842304686,stoppage,1577463377000,4.16,2019-12-27,16:16:17,PM,76.25992584228516,11.670804977416992,0
17759,17759,1555,12DF03C6:19523068255842304686,FCW,1577463778821,4.22,2019-12-27,16:22:58,PM,11.663869857788086,76.26184844970703,0
17760,17760,2145,12DF03C6:19523068255842304686,FCW,1577463942818,4.25,2019-12-27,16:25:42,PM,11.66200351715088,76.25263977050781,23
17761,17761,1559,12DF03C6:19523068255842304686,HMW,1577464005843,4.26,2019-12-27,16:26:45,PM,11.66018295288086,76.24974822998047,37
17762,17762,1564,12DF03C6:19523068255842304686,FCW,1577464504668,4.35,2019-12-27,16:35:04,PM,11.661978721618652,76.18850708007812,68
17763,17763,6045,12DF03C6:19523068255842304686,FCW,1577464527672,4.35,2019-12-27,16:35:27,PM,11.6607084274292,76.18321990966797,68
17764,17764,1565,12DF03C6:19523068255842304686,HMW,1577464544835,4.35,2019-12-27,16:35:44,PM,11.660664558410645,76.18138885498047,63
17765,17765,2907,12DF03C6:19523068255842304686,HMW,1577464600819,4.36,2019-12-27,16:36:40,PM,11.659086227416992,76.17012786865234,55
17766,17766,1566,12DF03C6:19523068255842304686,HMW,1577464720835,4.38,2019-12-27,16:38:40,PM,11.65779972076416,76.16047668457031,58
17767,17767,1570,12DF03C6:19523068255842304686,FCW,1577464846826,4.4,2019-12-27,16:40:46,PM,11.655059814453125,76.1463623046875,50
17768,17768,1571,12DF03C6:19523068255842304686,HB,1577464920000,4.42,2019-12-27,16:42:00,PM,76.13772583007812,11.649361610412598,0
17769,17769,1572,12DF03C6:19523068255842304686,FCW,1577465047640,4.44,2019-12-27,16:44:07,PM,11.647069931030273,76.1163558959961,62
17770,17770,1573,12DF03C6:19523068255842304686,FCW,1577465058475,4.44,2019-12-27,16:44:18,PM,11.646088600158693,76.11509704589844,57
17771,17771,3645,12DF03C6:19523068255842304686,FCW,1577465153425,4.45,2019-12-27,16:45:53,PM,11.641618728637695,76.10391235351562,46
17772,17772,7813,12DF03C6:19523068255842304686,FCW,1577465509670,4.51,2019-12-27,16:51:49,PM,11.614727973937988,76.08287811279297,19
17773,17773,3613,12DF03C6:19523068255842304686,FCW,1577465700849,4.55,2019-12-27,16:55:00,PM,11.612014770507812,76.08277893066406,22
17774,17774,1574,12DF03C6:19523068255842304686,FCW,1577466361828,5.06,2019-12-27,17:06:01,PM,11.572681427001953,76.05142974853516,65
17775,17775,1576,12DF03C6:19523068255842304686,HMW,1577466688818,5.11,2019-12-27,17:11:28,PM,11.539917945861815,76.03630065917969,52
17776,17776,1578,12DF03C6:19523068255842304686,HB,1577467970000,5.32,2019-12-27,17:32:50,PM,76.02652740478516,11.501852989196776,0
17777,17777,5439,12DF03C6:19523068255842304686,HMW,1577468970823,5.49,2019-12-27,17:49:30,PM,11.483083724975586,76.01445007324219,40
17778,17778,1581,12DF03C6:19523068255842304686,HMW,1577469440824,5.57,2019-12-27,17:57:20,PM,11.465951919555664,75.96984100341797,54
17779,17779,1582,12DF03C6:19523068255842304686,HMW,1577469446823,5.57,2019-12-27,17:57:26,PM,11.465951919555664,75.96984100341797,54
17780,17780,1583,12DF03C6:19523068255842304686,HMW,1577469672824,6.01,2019-12-27,18:01:12,PM,11.44182014465332,75.95573425292969,0
17781,17781,1584,12DF03C6:19523068255842304686,HMW,1577469684814,6.01,2019-12-27,18:01:24,PM,11.440587043762207,75.95616912841797,44
17782,17782,1585,12DF03C6:19523068255842304686,HMW,1577469710823,6.01,2019-12-27,18:01:50,PM,11.437970161437988,75.95695495605469,36
17783,17783,1587,12DF03C6:19523068255842304686,HB,1577470089000,6.08,2019-12-27,18:08:09,PM,75.93508911132812,11.409398078918455,0
17784,17784,1589,12DF03C6:19523068255842304686,FCW,1577470497676,6.14,2019-12-27,18:14:57,PM,11.372705459594727,75.90874481201172,66
17785,17785,7201,12DF03C6:19523068255842304686,FCW,1577470736634,6.18,2019-12-27,18:18:56,PM,11.350386619567873,75.90313720703125,66
17786,17786,1591,12DF03C6:19523068255842304686,FCW,1577470988515,6.23,2019-12-27,18:23:08,PM,11.32439136505127,75.88473510742188,68
17787,17787,1909,12DF03C6:19523068255842304686,HB,1577471130000,6.25,2019-12-27,18:25:30,PM,75.87774658203125,11.305020332336426,0
17788,17788,1593,12DF03C6:19523068255842304686,HMW,1577471191823,6.26,2019-12-27,18:26:31,PM,11.303975105285645,75.87374114990234,50
17789,17789,3911,12DF03C6:19523068255842304686,HMW,1577471498834,6.31,2019-12-27,18:31:38,PM,11.29666805267334,75.83356475830078,48
17790,17790,2810,12DF03C6:19523068255842304686,HMW,1577471505841,6.31,2019-12-27,18:31:45,PM,11.29666805267334,75.83356475830078,48
17791,17791,1885,12DF03C6:19523068255842304686,HMW,1577471998814,6.39,2019-12-27,18:39:58,PM,11.27890682220459,75.78235626220703,58
17792,17792,1603,12DF03C6:19523068255842304686,stoppage,1577472189000,6.43,2019-12-27,18:43:09,PM,75.78180694580078,11.259313583374025,0
17793,17793,3112,12DF03C6:19523068255842304686,HMW,1577473616837,7.06,2019-12-27,19:06:56,PM,11.219111442565918,75.79418182373047,46
17794,17794,1605,12DF03C6:19523068255842304686,FCW,1577474044659,7.14,2019-12-27,19:14:04,PM,11.185029983520508,75.83365631103516,68
17795,17795,2036,12DF03C6:19523068255842304686,stoppage,1577474163000,7.16,2019-12-27,19:16:03,PM,75.84491729736328,11.183177947998047,0
17796,17796,1606,12DF03C6:19523068255842304686,FCW,1577474806812,7.26,2019-12-27,19:26:46,PM,11.177603721618652,75.86248779296875,82
17797,17797,1608,12DF03C6:19523068255842304686,FCW,1577475006647,7.3,2019-12-27,19:30:06,PM,11.162605285644533,75.88282775878906,50
17798,17798,1611,12DF03C6:19523068255842304686,FCW,1577475047678,7.3,2019-12-27,19:30:47,PM,11.161510467529297,75.88652038574219,0
17799,17799,7829,12DF03C6:19523068255842304686,FCW,1577475106743,7.31,2019-12-27,19:31:46,PM,11.15813159942627,75.88963317871094,34
17800,17800,2068,12DF03C6:19523068255842304686,FCW,1577475169831,7.32,2019-12-27,19:32:49,PM,11.153236389160156,75.8929443359375,39
17801,17801,1612,12DF03C6:19523068255842304686,FCW,1577475293824,7.34,2019-12-27,19:34:53,PM,11.137938499450684,75.89404296875,58
17802,17802,4420,12DF03C6:19523068255842304686,HMW,1577475680818,7.41,2019-12-27,19:41:20,PM,11.106285095214844,75.8910140991211,67
17803,17803,1613,12DF03C6:19523068255842304686,HMW,1577475728828,7.42,2019-12-27,19:42:08,PM,11.099828720092773,75.89517974853516,56
17804,17804,8371,12DF03C6:19523068255842304686,FCW,1577475729732,7.42,2019-12-27,19:42:09,PM,11.099828720092773,75.89517974853516,56
17805,17805,1614,12DF03C6:19523068255842304686,FCW,1577475813502,7.43,2019-12-27,19:43:33,PM,11.088011741638184,75.90052795410156,70
17806,17806,8036,12DF03C6:19523068255842304686,HMW,1577475832832,7.43,2019-12-27,19:43:52,PM,11.084692001342773,75.90093994140625,40
17807,17807,5781,12DF03C6:19523068255842304686,HMW,1577475853839,7.44,2019-12-27,19:44:13,PM,11.082275390625,75.90143585205078,57
17808,17808,1615,12DF03C6:19523068255842304686,HMW,1577475868854,7.44,2019-12-27,19:44:28,PM,11.080677032470703,75.9019546508789,59
17809,17809,6013,12DF03C6:19523068255842304686,HMW,1577475945832,7.45,2019-12-27,19:45:45,PM,11.070761680603027,75.90668487548828,51
17810,17810,2744,12DF03C6:19523068255842304686,HMW,1577475977819,7.46,2019-12-27,19:46:17,PM,11.07012176513672,75.9107666015625,48
17811,17811,1617,12DF03C6:19523068255842304686,HMW,1577476019824,7.46,2019-12-27,19:46:59,PM,11.070928573608398,75.9161148071289,46
17812,17812,1618,12DF03C6:19523068255842304686,HMW,1577476042824,7.47,2019-12-27,19:47:22,PM,11.070208549499512,75.918701171875,52
17813,17813,1619,12DF03C6:19523068255842304686,HMW,1577476429822,7.53,2019-12-27,19:53:49,PM,11.039801597595217,75.93852996826172,46
17814,17814,1622,12DF03C6:19523068255842304686,HMW,1577476602814,7.56,2019-12-27,19:56:42,PM,11.022780418395996,75.94775390625,57
17815,17815,1623,12DF03C6:19523068255842304686,HMW,1577476618829,7.56,2019-12-27,19:56:58,PM,11.021686553955078,75.94784545898438,0
17816,17816,1624,12DF03C6:19523068255842304686,HMW,1577476635820,7.57,2019-12-27,19:57:15,PM,11.019423484802246,75.94806671142578,39
17817,17817,5475,12DF03C6:19523068255842304686,HMW,1577476713843,7.58,2019-12-27,19:58:33,PM,11.011643409729004,75.95330810546875,64
17818,17818,6748,12DF03C6:19523068255842304686,FCW,1577477390629,8.09,2019-12-27,20:09:50,PM,10.98001194000244,76.00127410888672,51
17819,17819,1626,12DF03C6:19523068255842304686,HMW,1577477619845,8.13,2019-12-27,20:13:39,PM,10.955191612243652,76.00712585449219,47
17820,17820,1629,12DF03C6:19523068255842304686,HMW,1577477642825,8.14,2019-12-27,20:14:02,PM,10.95206356048584,76.00627899169922,35
17821,17821,3032,12DF03C6:19523068255842304686,FCW,1577477650714,8.14,2019-12-27,20:14:10,PM,10.95206356048584,76.00627899169922,35
17822,17822,8172,12DF03C6:19523068255842304686,HMW,1577477859812,8.17,2019-12-27,20:17:39,PM,10.934022903442383,76.00862884521484,50
17823,17823,1630,12DF03C6:19523068255842304686,HMW,1577478236324,8.23,2019-12-27,20:23:56,PM,10.910968780517578,76.04790496826172,54
17824,17824,1631,12DF03C6:19523068255842304686,FCW,1577478399670,8.26,2019-12-27,20:26:39,PM,10.903943061828613,76.0578842163086,65
17825,17825,3889,12DF03C6:19523068255842304686,HMW,1577478486322,8.28,2019-12-27,20:28:06,PM,10.892999649047852,76.0638656616211,39
17826,17826,1632,12DF03C6:19523068255842304686,HMW,1577478654823,8.3,2019-12-27,20:30:54,PM,10.879804611206056,76.06816864013672,56
17827,17827,4837,12DF03C6:19523068255842304686,HMW,1577478721828,8.32,2019-12-27,20:32:01,PM,10.874752044677734,76.0647964477539,38
17828,17828,1633,12DF03C6:19523068255842304686,HMW,1577479101841,8.38,2019-12-27,20:38:21,PM,10.856768608093262,76.03679656982422,45
17829,17829,7798,12DF03C6:19523068255842304686,HMW,1577479176830,8.39,2019-12-27,20:39:36,PM,10.849588394165039,76.03308868408203,42
17830,17830,1635,12DF03C6:19523068255842304686,HMW,1577479273816,8.41,2019-12-27,20:41:13,PM,10.840927124023438,76.02877044677734,56
17831,17831,1639,12DF03C6:19523068255842304686,HMW,1577479853826,8.5,2019-12-27,20:50:53,PM,10.799248695373537,75.95866394042969,49
17832,17832,2377,12DF03C6:19523068255842304686,HMW,1577480623828,9.03,2019-12-27,21:03:43,PM,10.770428657531738,76.01518249511719,62
17833,17833,1640,12DF03C6:19523068255842304686,HMW,1577480682827,9.04,2019-12-27,21:04:42,PM,10.762980461120604,76.01459503173828,38
17834,17834,2571,12DF03C6:19523068255842304686,HMW,1577480761825,9.06,2019-12-27,21:06:01,PM,10.752781867980957,76.02124786376953,74
17835,17835,1641,12DF03C6:19523068255842304686,HMW,1577480984806,9.09,2019-12-27,21:09:44,PM,10.732564926147461,76.0429458618164,66
17836,17836,1643,12DF03C6:19523068255842304686,HMW,1577481125847,9.12,2019-12-27,21:12:05,PM,10.733616828918457,76.05200958251953,31
17837,17837,1644,12DF03C6:19523068255842304686,FCW,1577481255503,9.14,2019-12-27,21:14:15,PM,10.718544960021973,76.06786346435547,76
17838,17838,8118,12DF03C6:19523068255842304686,HMW,1577481513837,9.18,2019-12-27,21:18:33,PM,10.693940162658693,76.09165954589844,26
17839,17839,7598,12DF03C6:19523068255842304686,FCW,1577481777348,9.22,2019-12-27,21:22:57,PM,10.659551620483398,76.07149505615234,70
17840,17840,1648,12DF03C6:19523068255842304686,FCW,1577482084672,9.28,2019-12-27,21:28:04,PM,10.633938789367676,76.083740234375,78
17841,17841,1649,12DF03C6:19523068255842304686,HMW,1577482123816,9.28,2019-12-27,21:28:43,PM,10.63053035736084,76.08956146240234,73
17842,17842,1650,12DF03C6:19523068255842304686,HMW,1577482216812,9.3,2019-12-27,21:30:16,PM,10.625211715698242,76.10322570800781,61
17843,17843,5260,12DF03C6:19523068255842304686,HMW,1577482270837,9.31,2019-12-27,21:31:10,PM,10.623173713684082,76.10842895507812,0
17844,17844,3111,12DF03C6:19523068255842304686,HMW,1577482297826,9.31,2019-12-27,21:31:37,PM,10.621034622192383,76.1119613647461,55
17845,17845,2533,12DF03C6:19523068255842304686,FCW,1577482379639,9.32,2019-12-27,21:32:59,PM,10.61832046508789,76.12098693847656,46
17846,17846,1834,12DF03C6:19523068255842304686,HMW,1577482481830,9.34,2019-12-27,21:34:41,PM,10.612667083740234,76.13309478759766,36
17847,17847,3000,12DF03C6:19523068255842304686,HMW,1577482798815,9.39,2019-12-27,21:39:58,PM,10.569988250732422,76.16361236572266,56
17848,17848,1651,12DF03C6:19523068255842304686,FCW,1577482867434,9.41,2019-12-27,21:41:07,PM,10.561528205871582,76.16932678222656,74
17849,17849,1653,12DF03C6:19523068255842304686,HMW,1577482888823,9.41,2019-12-27,21:41:28,PM,10.56000518798828,76.17046356201172,70
17850,17850,1654,12DF03C6:19523068255842304686,FCW,1577483057574,9.44,2019-12-27,21:44:17,PM,10.543644905090332,76.18338012695312,51
17851,17851,6190,12DF03C6:19523068255842304686,HMW,1577483125829,9.45,2019-12-27,21:45:25,PM,10.539199829101562,76.19395446777344,35
17852,17852,1655,12DF03C6:19523068255842304686,HMW,1577483155814,9.45,2019-12-27,21:45:55,PM,10.53774642944336,76.19725799560547,58
17853,17853,1656,12DF03C6:19523068255842304686,stoppage,1577483452000,9.5,2019-12-27,21:50:52,PM,76.21038818359375,10.517653465270996,0
17854,17854,1660,12DF03C6:19523068255842304686,HMW,1577485573828,10.26,2019-12-27,22:26:13,PM,10.434425354003906,76.26600646972656,74
17855,17855,1661,12DF03C6:19523068255842304686,HMW,1577485656813,10.27,2019-12-27,22:27:36,PM,10.419819831848145,76.27014923095703,75
17856,17856,1662,12DF03C6:19523068255842304686,HMW,1577485675090,10.27,2019-12-27,22:27:55,PM,10.41783046722412,76.27043914794922,83
17857,17857,1667,12DF03C6:19523068255842304686,HMW,1577485899754,10.31,2019-12-27,22:31:39,PM,10.382840156555176,76.29407501220703,63
17858,17858,2375,12DF03C6:19523068255842304686,HMW,1577486039461,10.33,2019-12-27,22:33:59,PM,10.369085311889648,76.31222534179688,72
17859,17859,6547,12DF03C6:19523068255842304686,HMW,1577486392847,10.39,2019-12-27,22:39:52,PM,10.310921669006348,76.33138275146484,43
17860,17860,6520,12DF03C6:19523068255842304686,HMW,1577486442817,10.4,2019-12-27,22:40:42,PM,10.309231758117676,76.33260345458984,43
17861,17861,5146,12DF03C6:19523068255842304686,FCW,1577486628653,10.43,2019-12-27,22:43:48,PM,10.27773666381836,76.34424591064453,0
17862,17862,1670,12DF03C6:19523068255842304686,HB,1577486694000,10.44,2019-12-27,22:44:54,PM,76.34993743896484,10.267861366271973,0
17863,17863,2026,12DF03C6:19523068255842304686,HMW,1577486796322,10.46,2019-12-27,22:46:36,PM,10.259664535522461,76.36163330078125,64
17864,17864,7168,12DF03C6:19523068255842304686,HMW,1577486841814,10.47,2019-12-27,22:47:21,PM,10.257951736450195,76.36495971679688,75
17865,17865,1671,12DF03C6:19523068255842304686,HMW,1577486903821,10.48,2019-12-27,22:48:23,PM,10.244321823120117,76.37214660644531,80
17866,17866,4720,12DF03C6:19523068255842304686,HMW,1577486938817,10.48,2019-12-27,22:48:58,PM,10.239524841308594,76.37332153320312,47
17867,17867,2590,12DF03C6:19523068255842304686,HMW,1577486983822,10.49,2019-12-27,22:49:43,PM,10.23473834991455,76.37345123291016,63
17868,17868,1673,12DF03C6:19523068255842304686,FCW,1577486997608,10.49,2019-12-27,22:49:57,PM,10.231213569641113,76.37385559082031,71
17869,17869,1675,12DF03C6:19523068255842304686,HMW,1577487053087,10.5,2019-12-27,22:50:53,PM,10.223614692687988,76.37574768066406,74
17870,17870,7219,12DF03C6:19523068255842304686,HMW,1577487092832,10.51,2019-12-27,22:51:32,PM,10.216193199157717,76.37847137451172,0
17871,17871,7339,12DF03C6:19523068255842304686,HMW,1577487145821,10.52,2019-12-27,22:52:25,PM,10.213740348815918,76.3799057006836,0
17872,17872,1676,12DF03C6:19523068255842304686,stoppage,1577487293000,10.54,2019-12-27,22:54:53,PM,76.38602447509766,10.195395469665527,0
17873,17873,8090,12DF03C6:19523068255842304686,HB,1577487863000,11.04,2019-12-27,23:04:23,PM,76.35469055175781,10.15450668334961,0
17874,17874,4197,12DF03C6:19523068255842304686,HB,1577488604000,11.16,2019-12-27,23:16:44,PM,76.3320083618164,10.070759773254396,0
17875,17875,2664,12DF03C6:19523068255842304686,stoppage,1577489464000,11.31,2019-12-27,23:31:04,PM,76.32136535644531,9.969648361206056,0
17876,17876,7879,12DF03C6:19523068255842304686,HMW,1577491336830,12.02,2019-12-28,00:02:16,AM,9.847455024719238,76.30766296386719,63
17877,17877,1693,12DF03C6:19523068255842304686,HMW,1577491550824,12.05,2019-12-28,00:05:50,AM,9.814107894897461,76.3134994506836,62
17878,17878,1695,12DF03C6:19523068255842304686,HMW,1577491837835,12.1,2019-12-28,00:10:37,AM,9.764710426330566,76.3177261352539,53
17879,17879,2524,12DF03C6:19523068255842304686,HMW,1577491913834,12.11,2019-12-28,00:11:53,AM,9.754841804504396,76.31839752197266,57
17880,17880,1989,12DF03C6:19523068255842304686,HMW,1577492049814,12.14,2019-12-28,00:14:09,AM,9.737911224365234,76.3183364868164,63
17881,17881,5660,12DF03C6:19523068255842304686,HMW,1577492166820,12.16,2019-12-28,00:16:06,AM,9.720258712768556,76.31787109375,65
17882,17882,1696,12DF03C6:19523068255842304686,HMW,1577492268818,12.17,2019-12-28,00:17:48,AM,9.70793342590332,76.31689453125,69
17883,17883,1699,12DF03C6:19523068255842304686,HMW,1577493037819,12.3,2019-12-28,00:30:37,AM,9.65225315093994,76.33707427978516,73
17884,17884,6580,12DF03C6:19523068255842304686,FCW,1577493102821,12.31,2019-12-28,00:31:42,AM,9.645991325378418,76.33599090576172,54
17885,17885,1701,12DF03C6:19523068255842304686,HMW,1577493288816,12.34,2019-12-28,00:34:48,AM,9.620563507080078,76.33164978027344,36
17886,17886,7060,12DF03C6:19523068255842304686,HMW,1577493300810,12.35,2019-12-28,00:35:00,AM,9.619580268859863,76.3314437866211,45
17887,17887,6577,12DF03C6:19523068255842304686,HMW,1577493416815,12.36,2019-12-28,00:36:56,AM,9.60569667816162,76.32905578613281,47
17888,17888,2181,12DF03C6:19523068255842304686,HMW,1577493559335,12.39,2019-12-28,00:39:19,AM,9.589383125305176,76.32774353027344,56
17889,17889,1702,12DF03C6:19523068255842304686,HMW,1577493583809,12.39,2019-12-28,00:39:43,AM,9.587078094482422,76.32762145996094,53
17890,17890,3985,12DF03C6:19523068255842304686,FCW,1577493590440,12.39,2019-12-28,00:39:50,AM,9.585681915283203,76.32760620117188,43
17891,17891,1704,12DF03C6:19523068255842304686,HMW,1577493639823,12.4,2019-12-28,00:40:39,AM,9.579364776611328,76.32752990722656,58
